source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
1189319668813618560,235.36198936168057,0.17346072,10.934093856232487,0.14591369,-0.023964345671124557,0.19055188,9.273499,-6.223217208741731,0.21367928,-6.875269802940638,0.18708181,-0.033854578,-0.047768947,0.06865896,18.777788,19.190504,18.317331,0.87317276
1189319668814839680,235.36014307148807,1.513633,10.935669627655798,1.0438678,-0.9035144080727867,0.9385401,6.6174726,-5.00565904090639,2.106719,-4.328316203315918,1.3498746,0.17191352,0.14221837,0.7110969,20.747698,20.986973,20.188322,0.79865074
1189319673109710592,235.35234883125864,0.032697495,10.941772371828879,0.02949729,2.236340295210805,0.038942114,22.539955,-13.733902770935305,0.040372446,-17.8725910843815,0.03764744,-0.13790572,-0.13138165,0.14840586,14.757268,15.302757,14.064621,1.2381363
1189319703173363712,235.3747476793465,0.28840414,10.94913925364221,0.2512322,0.07087041653512875,0.31773835,7.7485185,-2.6300807270262307,0.34335843,7.2884989870142105,0.31683314,0.0111844735,-0.0034257576,0.056690086,19.48958,20.184383,18.609632,1.5747509
1189319703174616832,235.37135489649748,0.5583117,10.943781711664323,0.49248394,1.1881646014269887,0.63072336,25.586393,-12.759347047436835,0.70121443,-22.177975168848114,0.6442417,0.05368603,-0.04708662,-0.03736488,20.341227,21.05184,19.185411,1.8664284
1189321970916008576,235.12029476478193,0.5617108,10.756506698602267,0.5712388,0.1726103502341872,0.7186982,17.046925,-16.846069733706244,0.7214019,-2.6091336858370475,0.73825085,0.15165874,-0.047169466,-0.16973534,20.470009,20.868513,19.482447,1.3860664
1189322039636200064,235.11350576573253,0.59460217,10.75880186011647,0.53786504,1.0401902710121587,0.72666025,13.8623085,-13.773859632027783,0.7118439,1.5634498547751179,0.68590933,0.0029786485,0.13938785,0.019337142,20.562328,21.20473,19.618021,1.5867081
1189322078291704704,235.13089713346835,0.18153071,10.761145851357703,0.1681125,0.6746696939815693,0.22008553,5.682478,-1.5260516266924742,0.22079757,-5.473730418576377,0.1996559,-0.024490358,0.0044696773,0.16046046,19.045406,20.107311,18.021801,2.0855103
1189322108354970624,235.14364140986618,0.10400301,10.769409925251619,0.105994806,0.15945497651591775,0.13737504,5.0835576,-2.606435015170579,0.1262935,-4.364522227757623,0.124565534,0.03627236,-0.10340826,0.06590245,18.040497,18.337347,17.637394,0.6999531
1189322112651134208,235.13963032811594,0.014164799,10.769652836140892,0.013025087,1.5583303996730251,0.01759452,7.780328,-6.833537238774159,0.016478958,-3.71971384699928,0.015399428,-0.025356181,-0.063957796,0.08387599,13.49686,13.808506,13.017107,0.791399
