source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
1189449312402526080,235.78656412655025,0.1119767748694154,11.303377199837946,0.09251840287265069,0.34338901937748,0.13621149019128706,-7.274937397072515,0.23752395219106856,-9.378966347850726,0.22441433277925202,17.850567,0.96857643
1189451442706304384,235.88627813908474,0.05824211413190516,11.380395748954143,0.04682766406791231,0.3424527897944853,0.07388040657231772,-1.208349147208339,0.10960815904051745,3.407495474425851,0.11931224618011299,16.341158,0.80315876
1189457898040920064,236.01783749340265,0.3508833435030546,11.457282328135316,0.40356168295087697,0.4581442482549634,0.4046968830100891,-6.893993460131153,0.6390653010538107,-11.070757834294708,0.9812055573836856,18.90777,1.9577656
1189460921697848320,235.72692658724634,0.17136173332268836,11.32027339866386,0.1281432221108852,0.26909641045354865,0.2132176340255192,-6.94113819977734,0.32530419774488456,6.388305236573205,0.2985995676766721,18.335371,1.0754185
1189396153591328384,235.98266467812545,0.3971007551937294,11.115452218309988,0.3578238101444852,0.5336015836908484,0.5016702911200158,0.8644097062024363,0.8258306212949179,-12.862402788891197,0.7626673738208442,19.781399,1.6451588
1189336818617988736,235.19809102639292,0.6682567299704705,11.051691529913167,0.776202507873593,1.1206770070076018,0.7790475845941645,-6.575308964624101,1.3760433744839609,-1.4998261320872057,1.8834123008178483,20.239702,2.0395966
1189316408934556032,235.32470721122613,0.046973889863845,10.830211148706487,0.0411023863892081,0.49446765862540804,0.05941918633564772,-2.9914931379782894,0.0843574612437216,3.829548349235644,0.09867271607227314,15.779982,0.80754185
1189373476163933696,236.28931596810165,0.28750101114310483,10.890781014587786,0.25790488830499847,0.8992708727696342,0.3310357439476645,0.3262907692281631,0.5882100609625259,-6.2519122077461775,0.6568247752051797,19.10927,2.0673847
1189483908362909568,236.0916500122288,0.4348946861027398,11.56816559357032,0.4530910704974604,-0.1784649124829562,0.5492968024493164,2.01027284234232,0.9855208399479065,-18.494273683158795,1.1971948461789743,19.561308,1.0811787
1189317920763044480,235.34659044565217,0.02559665010056347,10.852237465199009,0.021323084227709527,1.2314304926035946,0.03538548325173355,11.21489948851389,0.04412081943349091,-22.003707537144205,0.05378155306913163,13.854267,0.89786625
1189462747060230912,235.79642703740723,0.027592133756526464,11.351346709847583,0.02255404827104959,0.19809543396299842,0.03389081733710999,-1.2595768170131436,0.05535894149385742,-2.5515071451665245,0.05667655236641794,14.72106,1.2560463
1189356674251885440,235.36365660908612,0.09895207489569548,11.060942471028932,0.0865661735329217,0.16793184211482265,0.12271474021028721,-3.292993532109771,0.2130449392388704,-10.461132550243976,0.21620823011114235,17.610315,0.88736916
1189452641001325312,236.1166171908682,0.46231753811511517,11.346778196903259,0.6098852733499558,-1.0094154768139445,0.5318023024663431,-3.5595399609441563,0.9254741465023016,-7.867780900000909,1.4250353827766296,19.64524,0.94875336
1189327193596297344,235.0440433062301,0.24889623803611385,10.880750109251565,0.21366114088606092,2.055999369071088,0.3010543263202167,8.361757591115932,0.5047317004506975,-27.50472246702245,0.5139137611448927,19.080395,2.6424904
1189337192280237568,235.19879736307328,0.12555629102299373,11.08659776774552,0.12199038058281882,1.4358397921023085,0.1706618496197156,-26.285012442389398,0.23782558334018378,-1.9596586408215508,0.2848126656869856,17.843466,2.1872025
1189461166512265216,235.78289618116816,0.18685872028227,11.332769199449436,0.1598119609242692,0.387676397524038,0.23296346028422082,-6.133627869480041,0.3657218166844923,-3.631851364558211,0.37767380867925326,17.78604,1.8669071
1189290982728145280,235.61632984427456,0.06795348531762306,10.859602859195299,0.050790821412620854,0.46788672778221463,0.07706512468868919,-10.496788187154097,0.14218377314950442,-10.998189239311213,0.1278737584606466,16.85555,0.9617634
1189497102502467200,235.99802940511688,0.3361613901595866,11.641792740889029,0.34337454874036477,0.9854621539456663,0.4863289766820724,-1.6843539259360347,0.6718970619171795,1.8486000515299474,0.8902852064607367,19.423613,2.1751556
1189330045454584960,235.15369271771323,0.25306112778832834,10.888354844820638,0.3141957015088679,0.2899776360415818,0.29922538462267395,-1.5607888899188365,0.5324868812827037,-7.942452502925917,0.7844727281504086,18.854155,0.9219074
1189307887719442688,235.08298226809637,0.06044730207359255,10.662648565642145,0.04980738848874836,0.8073336566634668,0.07146058667377823,-13.487217822997602,0.12326506260775966,1.8871886298131961,0.12064466190863989,16.544874,1.0934658
1189303382297309952,235.17458690905826,0.32758227811064233,10.56595117778834,0.3105952955500185,-0.32108130960832604,0.4353465229071816,-4.27883769796683,0.7057063314892469,-1.1646365194650077,0.7226410409587022,19.490133,0.82417107
1189323723262702592,235.12600018845978,0.31846381710263677,10.837837057616678,0.347442825670793,0.4221511575084398,0.3640990778293836,-19.452223477675957,0.6566174795295232,-7.44901614485551,0.8492996138434131,18.96666,0.8415489
1189369112478867072,235.51041936785575,0.5540848163325314,11.288379143863768,0.39205399624769327,1.7527124198062314,0.6270149188121235,5.768591195419836,1.024439974079134,-17.266046261760117,0.9124711195303405,20.084784,2.3875427
