source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,bp_rp,dist
2013559695767872128,345.50363713720435,0.15911625,59.44505336201252,0.14466718,0.2830181741503906,0.17994477,3.1446521,-2.774369903036419,0.18644018,-1.480441831934531,0.18985489,-0.086059235,-0.0029272446,-0.007684634,19.132101,2.0232487,11.618859591196635
2013559730127673856,345.5341349374346,0.1264054,59.46418400070991,0.114612386,0.1695474916348253,0.1424513,3.468089,-2.947228689597812,0.15062134,-1.8279727468104496,0.14793962,-0.20033753,-0.056390926,-0.058488026,18.604149,1.7935562,9.462431307290741
2013559730127698944,345.5453399929975,0.15826997,59.46926943211157,0.15482704,0.2576424527246758,0.18432543,2.9595587,-2.2820251425153284,0.18878862,-1.8845024848035177,0.19856882,-0.12732922,-0.021118872,-0.09300786,19.078133,1.7534904,8.726072406175584
2013559734426633856,345.5454082738257,0.013549862,59.47144786003444,0.013362514,0.1399207501452475,0.01567673,2.6560512,-2.389626776806242,0.016605288,-1.1594361661841417,0.016792094,-0.11493516,0.06448001,-0.17012307,14.279129,2.3829021,8.660357265228596
2013559768786369280,345.5058770967185,0.023954934,59.4650929899351,0.022708785,0.1670257583091904,0.027294612,2.4859858,-2.139171506957837,0.029431019,-1.2665189505606105,0.029518181,-0.09699217,0.022889089,-0.15186535,15.780784,1.510479,10.961179902292008
2013559871865614976,345.6347458325193,0.044910144,59.41895897279207,0.044390254,0.2697420702211084,0.053083915,2.548033,-2.1955597214275726,0.05374998,-1.2930544071471952,0.05684446,-0.10096786,-0.0011912835,-0.108618036,17.02026,1.3180637,7.5685786135149105
2013559906225352192,345.5889950810926,0.03280824,59.40789938551026,0.030790312,0.2030067578157649,0.038201272,3.5762675,-3.1041096790944334,0.039369598,-1.7760045117538044,0.03911751,-0.074293554,-0.007359682,-0.20438601,16.438856,1.5251675,9.348118167308966
2013559970645700480,345.6474397569334,0.08692011,59.41845831529531,0.08553586,0.3680231466784602,0.104019284,2.917899,-2.482656729110307,0.101939544,-1.5331501582984215,0.108919255,-0.13604572,-0.052497845,-0.112171546,18.160698,1.6295643,7.4037085983121
2013560009304566656,345.67668968974647,0.057850547,59.441790308603466,0.05778941,0.1437900556125294,0.07016608,2.963327,-2.306783244121334,0.06843997,-1.8601228438064423,0.073297456,-0.10963928,-0.008919193,-0.15481287,17.275188,1.4390106,5.849589298099463
2013560043664302720,345.63864832051144,0.011448493,59.437492930846325,0.011493371,0.3144880701837744,0.0137834605,3.6400785,-3.1318690217716747,0.013848847,-1.8551462247528008,0.014247032,-0.13918433,-0.004294825,-0.18360873,13.008203,2.8302612,6.438750595430667
2013560043664303488,345.65339370781663,0.011708927,59.43994371692547,0.012202027,0.3329108078628726,0.014180787,2.6510448,-2.3900066808556684,0.014133675,-1.1471295782570208,0.015410236,-0.076159455,-0.02954337,-0.1526556,13.966309,0.5553274,6.069228781258942
2013560073725019136,345.6716041842411,0.06869302,59.44894058198018,0.06773389,0.3270801576568041,0.08282599,3.128195,-2.78258350452281,0.078357436,-1.429277267349015,0.084387966,-0.13207251,-0.039535724,-0.12901428,17.565662,1.2209339,5.416562800104069
2013560073725048576,345.68683873704435,0.07916526,59.45742470937618,0.075660326,0.2672389451353633,0.09347425,2.9024549,-2.2684085181714684,0.09368199,-1.8106813533616395,0.09861033,-0.131614,-0.029520394,-0.124094,18.038776,1.718523,4.978220528122929
2013560073725052288,345.6828760334053,0.061493255,59.4592335083149,0.060664643,0.1776545475827578,0.0739134,3.9211688,-3.237446420054485,0.071926996,-2.212352849158675,0.07732988,-0.123636834,-0.043539666,-0.12604429,17.616465,1.515625,4.835999335522658
2013560073725055744,345.684934962298,0.19681558,59.460650386801234,0.19028735,0.1882754294098248,0.24066159,2.9788206,-2.531794328042549,0.22770442,-1.56951864482709,0.24741487,-0.12476676,-0.0804291,-0.11420006,19.436035,1.9660587,4.768866399284881
2013560078024042112,345.6847047349468,0.049704768,59.450972808676376,0.047801487,0.3723518771679886,0.05965499,2.4159193,-2.051079253804132,0.057702553,-1.2766125398189905,0.06342414,-0.05686553,-0.05951611,-0.20062906,17.164078,1.87784,5.341646886967884
2013560078024042240,345.6869941112496,0.05618926,59.44990838336104,0.055151958,0.1693253676895168,0.06716853,2.9902864,-2.7207796073198223,0.06543887,-1.2406334472256,0.0703163,-0.08056937,-0.0054519847,-0.12991536,17.443766,1.3365135,5.424730749909984
2013560112383775616,345.59050412566125,0.02585907,59.43268541905828,0.025577016,0.3488296366724023,0.030784449,3.2176213,-2.5696645655343584,0.030815592,-1.9364687842098471,0.031560335,-0.12882201,0.007394296,-0.20086408,15.674606,0.9262543,8.07853745975261
2013560176804220032,345.5827150674146,0.036315784,59.44666280057933,0.036381837,0.2592188364997563,0.04382202,4.1576796,-3.5477669646495404,0.041507713,-2.167867732216036,0.04306578,-0.092538476,-0.008942453,-0.16699767,16.603498,1.2526321,7.75129993253195
2013560181103249664,345.5948992845868,0.011596745,59.4445116651454,0.0110799605,0.3609849912597517,0.013471711,3.3894672,-2.7636071870970524,0.014054796,-1.9623872861830487,0.0141413575,-0.06690988,0.022413567,-0.13886021,13.985668,0.4610281,7.359317130604939
2013560245523712896,345.6566768623945,0.0924386,59.45000171042442,0.0893888,0.2364625326483914,0.11112316,3.9902828,-3.5076099787199664,0.10945877,-1.9023745883532968,0.11600117,-0.15952384,-0.06926414,-0.14257428,18.194399,1.6793365,5.439672859218439
2013560245523717632,345.63246750181094,0.0951578,59.45194180160533,0.090753764,0.3428367951584492,0.11262628,2.304221,-2.0095794402090195,0.11182022,-1.1273972979887033,0.119215414,-0.09013389,-0.10858525,-0.21514562,18.353287,1.4965191,5.769507602807421
2013560245523717888,345.63354850893995,0.12963174,59.45018297053389,0.12262295,0.2033690971049988,0.15360424,2.9779813,-2.293329270259877,0.14919728,-1.8997403300931457,0.15562886,-0.13065335,-0.07968086,-0.16063094,18.82609,1.8661728,5.838949064324874
2013560279883503104,345.6649841679218,0.38296244,59.46610654403455,0.3746602,0.3162338258685536,0.4665179,2.503988,-2.3269673888558846,0.44601074,-0.924759005019272,0.45863107,-0.13441877,0.00080975203,-0.1886208,17.881662,1.4087677,4.411429494078538
2013560279883526016,345.68432358943005,0.089012235,59.47146198202516,0.08703183,0.2694081057588058,0.10851654,4.26999,-3.568360863205561,0.10799192,-2.345125594180168,0.11273337,-0.22074018,-0.04275541,-0.13751298,18.18586,1.6781464,4.122603846315034
2013560314243235328,345.6455301557435,0.19055997,59.46470660697423,0.17942171,0.2487932388344436,0.22708316,2.339947,-2.1733088874530364,0.22831576,-0.8672254880104762,0.24083103,-0.10765328,0.033069838,-0.12535487,19.374044,1.7227688,4.761234635784538
2013560314243236096,345.65694840448265,0.07284435,59.46421314558883,0.07286127,0.3474252951605885,0.08710525,3.4488676,-3.075813447517786,0.08751447,-1.5601469574716096,0.095457196,-0.100314006,-0.023433112,-0.17385392,17.972559,1.312458,4.599778105590489
2013560382962656512,345.7036788520277,0.24441688,59.44574963174733,0.2365253,0.1744320163151117,0.29463562,3.3359907,-2.952793898498637,0.2786866,-1.55236676219153,0.31206304,-0.116736464,-0.09946128,-0.025468446,19.705835,1.9185276,5.904633490280439
2013560382967562752,345.71245442287227,0.05703434,59.45061731380891,0.055754848,0.2804674992011128,0.06834599,4.0322056,-3.5304363566782806,0.0657998,-1.947998887032308,0.07084276,-0.12788185,-0.0358443,-0.11295713,17.398369,1.3728809,5.822320485087167
2013560455973338880,345.71763079344447,0.19556183,59.469792243511954,0.19297996,0.2788735753476924,0.24300964,2.5701425,-2.022714087215398,0.22504768,-1.5856419540111002,0.2564257,-0.13968337,-0.10006945,-0.112511836,19.44445,1.6773529,4.956272839687855
2013560486046871168,345.73116535946855,0.14393456,59.474828136595214,0.1394035,0.1922316787255716,0.17902721,2.8607147,-2.622011184561588,0.17296214,-1.1440044100759044,0.19194353,-0.12069942,-0.13959073,-0.14836198,18.95139,1.4586544,5.2117128044325325
2013560490340900224,345.7291016904473,0.04740266,59.47494196419739,0.047541466,0.3261860282048475,0.05675565,3.9357064,-3.1510759856266763,0.058589064,-2.3580720950496348,0.06374481,-0.11448226,-0.06989564,-0.1923511,16.993286,1.1944294,5.124270670276286
2013560490340901120,345.7539379079614,0.08460015,59.47900619036449,0.08708985,0.3046034590928447,0.10291788,3.0947297,-2.624120691834221,0.102888346,-1.640530979098893,0.11395587,-0.19466345,-0.06225369,-0.06551136,18.113266,1.6739922,6.0593660859912735
2013560593420113408,345.7677915262227,0.11549037,59.49316501102951,0.11551015,0.246128088166618,0.14134443,4.0350785,-3.3274298852386632,0.1359981,-2.2825578817317105,0.15138362,-0.11034733,-0.11188327,-0.13747557,18.610697,1.7534504,6.330810682871041
2013560623477281152,345.7880405542673,0.11204192,59.49185619148252,0.1074569,0.2129909690468775,0.13375902,4.0199213,-3.3770804912220007,0.13586962,-2.180617555691664,0.14182173,-0.24897999,-0.09402048,-0.11210922,18.404358,1.8734322,7.472384922901452
2013560623477295360,345.79372255805305,0.10987629,59.49692395199335,0.111248486,0.1782585649216252,0.13387161,3.225669,-2.7627894976645258,0.12796767,-1.6649125554361892,0.14493605,-0.1540963,-0.1170234,-0.07541308,18.422329,1.453373,7.683084451101117
2013560726556496512,345.70541290289856,0.24436134,59.49343577851785,0.23481369,0.2614108268606004,0.30158892,2.9512358,-2.5253057662714213,0.2955202,-1.5272928190640294,0.31974828,-0.09248002,-0.06837145,-0.09371948,19.751469,1.6632729,3.37025967565465
2013560730859060480,345.7118711255418,0.18963948,59.495796737571006,0.19175515,0.3217201095177051,0.22527692,2.8335035,-2.62213489160638,0.23064026,-1.0738483538818888,0.25981006,-0.07310405,-0.07730489,-0.1495662,19.323605,1.740757,3.5021075152611827
2013560760916246784,345.7358881860118,0.052814193,59.49747103007663,0.054294392,0.2753641664491785,0.064468406,2.8790488,-2.464027636069105,0.06320715,-1.489123825920307,0.07074662,-0.097383,-0.009230642,-0.14086324,17.229664,1.1567421,4.535972082522817
2013560760916279168,345.7370939041637,0.13921209,59.51047886423912,0.14438209,0.3346114342023245,0.17511578,3.9405363,-3.3433915116985897,0.17219086,-2.0855598961587694,0.19734594,-0.16310243,-0.17389882,-0.1403599,18.967537,1.6909103,4.222284730118191
2013560760918103168,345.7150366837893,0.062787786,59.49652446935551,0.060973205,0.3636648404863384,0.07535986,3.8175936,-3.2015901262479445,0.07643282,-2.07938467603972,0.08295576,-0.09252697,-0.09248854,-0.17426367,17.629665,1.6648579,3.6006330509759863
2013560795276000000,345.75435786067646,0.12583187,59.50348853069677,0.12268474,0.2077600109626659,0.15336819,2.9243321,-2.4262924133184702,0.15705268,-1.632428891252995,0.16815318,-0.21856265,-0.09857577,-0.06540945,18.777622,1.6687965,5.3392478777600765
2013560799581581696,345.7498912689693,0.13762777,59.49922442831257,0.14050229,0.1987316890556467,0.16878386,3.0183253,-2.6394457215495906,0.15965606,-1.4641086738381182,0.18066935,-0.10318519,-0.109685436,-0.12561078,18.935299,1.7428894,5.2077218044638585
2013560829635744128,345.7785093499604,0.056044184,59.50380402907908,0.055214535,0.1570990530891129,0.0684978,3.2314112,-2.8648877339015413,0.06874743,-1.4948033365706137,0.07305415,-0.14409891,-0.06181893,-0.14166999,17.440239,1.4018269,6.685762705123005
2013560829635744256,345.7813914907776,0.14448012,59.50481481526956,0.13695295,0.2182503296942948,0.17550373,3.341128,-2.8173852806944413,0.1756381,-1.7959613284995908,0.18359978,-0.18604605,-0.08473667,-0.12195723,18.899195,1.8977947,6.831386873090297
2013560829635764480,345.7907154526706,0.17433466,59.51206300433645,0.1752947,0.2859866369681293,0.21728155,3.4966035,-2.90857171961677,0.21085288,-1.9407333726341525,0.24211416,-0.11074266,-0.13728157,-0.22923912,19.25938,2.1970825,7.256822533607189
2013560863995518976,345.76881883154226,0.049182974,59.5180584600568,0.049404312,0.3219853144545754,0.059949793,2.2494826,-2.063111650459317,0.05886504,-0.8965165497420011,0.06315502,-0.10982438,-0.0499416,-0.15996085,17.085566,1.6823292,5.896068924104192
2013560868298136576,345.7452672777292,0.046665452,59.511337749813954,0.047494657,0.1482676222649672,0.05712532,2.725538,-2.1664634761233468,0.058909442,-1.6537815215419354,0.065048516,-0.082070015,-0.015735406,-0.2267101,17.073347,1.2033463,4.655490384487376
2013560932718502144,345.59168584204025,0.14594267,59.4583951146564,0.14125441,0.3555435605809327,0.17501564,3.1639516,-2.900223482769749,0.17237298,-1.2646318814654256,0.18879966,-0.10069642,0.09836843,-0.1166514,18.900818,1.610611,6.872286451924157
2013560937009651328,345.57897980554577,0.26060775,59.45221193374139,0.24810985,0.2447183866971614,0.31193468,3.3801389,-3.01945073885759,0.2987392,-1.5192945666074098,0.3147219,-0.070405886,-0.06096085,-0.035057914,19.851013,1.9616833,7.679218029737876
2013560967078282624,345.6108396286239,0.1905516,59.47158684846337,0.18906349,0.3345377395590228,0.24242115,2.3622308,-2.164403570336091,0.21454895,-0.9463040834732124,0.23048432,-0.1684102,-0.024666462,-0.17218933,18.973461,1.995142,5.5051074954232355
2013561005729117824,345.5718474402932,0.055927053,59.46042227206942,0.053544722,0.2499721580481293,0.06573546,3.7186885,-3.1327206731933925,0.06667524,-2.003673072398809,0.06816531,-0.13013177,-0.011229293,-0.20846745,17.395172,1.4451084,7.685974074253282
2013561005729587712,345.57493541293866,0.3304701,59.46472514694459,0.30687428,0.2029637781539922,0.3837278,3.3302689,-2.9219061892671387,0.4071899,-1.597859444292676,0.42807165,-0.038125265,-0.08387233,-0.047682285,20.075401,1.8841724,7.381641026173039
2013561005736961664,345.57111697891327,0.059685707,59.45984172147606,0.055845845,0.2870384168943453,0.069123514,3.3210816,-2.7574913598740136,0.070667356,-1.8508985018613973,0.07175402,-0.13341299,-0.006074727,-0.18781064,17.518719,1.5058956,7.741955746573382
2013561035797808256,345.5883827747234,0.12915751,59.46976010866384,0.10291401,0.1443481342306365,0.12876497,2.6724427,-2.257521848933119,0.16226827,-1.4302255139328506,0.13792366,0.024191514,0.021424627,0.0350491,18.49531,1.433527,6.5612636048220025
2013561035798054784,345.601925253652,0.054049555,59.46996712302738,0.050011028,0.1364464845858557,0.06246054,4.173316,-3.70171418150773,0.06359839,-1.92714208880121,0.06569444,-0.08325422,-0.0549732,-0.1970674,17.15035,1.6645813,5.9473208618408995
2013561035802027136,345.59011566884,0.036956865,59.4763564871571,0.033781104,0.2541300009314062,0.044534747,3.018226,-2.798644117966564,0.056816414,-1.130167360094684,0.046956893,-0.26363555,0.09072407,-0.071413815,15.877549,1.1000757,6.234208027067322
2013561040096698496,345.5964079863783,0.025700312,59.47317335893408,0.023997106,0.3283084885396646,0.029515818,3.7153778,-3.0246111282979684,0.03128795,-2.157720933712092,0.031452823,-0.0038329817,0.027566487,-0.14817707,15.72962,0.8478832,6.061055512965903
2013561104517273728,345.6605713873595,0.24864021,59.482977654655,0.238035,0.1538853968045251,0.30280578,3.3915353,-3.004158626778277,0.28909189,-1.5740213088825616,0.31938705,-0.14928222,-0.042691905,-0.1291038,19.799828,2.0634842,3.4533688909730245
2013561143175915264,345.6268647248599,0.030481648,59.48001208729474,0.029922822,0.1987493994338444,0.036316734,3.009155,-2.456302300425852,0.036708005,-1.7382728796632014,0.03876498,-0.13079736,0.056579914,-0.22081482,16.265251,1.1924458,4.497663733290905
2013561173233116544,345.6623298584561,0.11971761,59.502393256023616,0.11359842,0.2515776203790155,0.13786961,3.454559,-2.928385441219671,0.15262082,-1.8326310461387023,0.15343797,0.0073431516,0.1130776,0.00033141708,18.640707,1.5165176,2.2973653762397106
2013561173236790528,345.6444629726729,0.41721842,59.49884729576497,0.38568708,0.2196712799756967,0.4595408,3.4785774,-2.9575198632217234,0.47324032,-1.831277392876553,0.49007055,-0.13380681,-0.09515942,0.060071684,20.235239,1.5864658,2.9607622170576584
2013561177535650432,345.6708741808192,0.010135275,59.50285125842699,0.010320518,0.2665089267453575,0.012066615,3.354567,-2.778079535243771,0.012777336,-1.8802644600292977,0.012826311,-0.026013387,0.008137543,-0.20484903,13.67531,1.1342306,2.1846349019748006
2013561207596480896,345.57745547963884,0.08921527,59.48008671595885,0.08509763,0.1610434865787118,0.10534379,2.342603,-2.185320558026611,0.10935734,-0.8438972964288369,0.119103074,-0.08179557,-0.1530058,-0.124003105,18.248575,1.4839516,6.733964631309202
2013561211895494144,345.5623970787742,0.036675066,59.47602082391128,0.034681883,0.1795555592343584,0.04193561,3.887515,-3.3387663016134144,0.044174276,-1.991334560796368,0.044945743,-0.08625564,-0.014274359,-0.18692604,16.5858,1.2349634,7.635181741632252
2013561241956241152,345.59595031893514,0.06946856,59.48789879729205,0.063420445,0.241687548081934,0.07880432,2.9168313,-2.48918737139234,0.081808686,-1.5204771242380992,0.08157867,-0.11684534,-0.048382603,-0.12643997,17.767174,1.4166679,5.546933669199478
2013561276315967744,345.553163095381,0.15024938,59.48602167894096,0.15151298,0.2171621343136221,0.17861457,3.3265476,-2.842140314068121,0.18867117,-1.7286290027288964,0.19642553,-0.15016481,0.015102472,-0.12303858,19.043186,1.8635445,7.8585523924630865
2013561310675737984,345.5772091740473,0.08970243,59.49788485572817,0.084880434,0.3516919147207101,0.10427995,3.188404,-2.9667130953532985,0.113423236,-1.1681325906701292,0.112820625,-0.17821984,0.0030966508,-0.14639933,18.200377,1.7392063,6.2513897857251814
2013561310675750784,345.5893296973478,0.23777483,59.503058430758045,0.22747241,0.1821475971149793,0.27882758,2.8262038,-2.618594179347221,0.29559672,-1.0631991665861618,0.30597782,-0.11708072,-0.023447456,-0.07738453,19.633566,1.5926838,5.460688291270819
2013561310675762304,345.5940729020154,0.21562693,59.50728507151811,0.19419834,0.2398157685273331,0.24808577,3.297533,-2.7588802340058245,0.274093,-1.8061847726140527,0.2615772,-0.124086894,-0.07872974,-0.059282754,19.505796,1.6463203,5.100184595591591
2013561314974593920,345.6008220942034,0.056182683,59.50400353189103,0.05095911,0.2519725812589026,0.06328924,3.8123271,-3.353785015251252,0.068263635,-1.8127229775736864,0.06611802,-0.100332074,-0.025313064,-0.1405987,17.389935,1.3640614,4.810465727408444
2013561314974596480,345.5932021490584,0.104445115,59.49524205630268,0.09899734,0.1890610397995588,0.12281388,3.1299975,-2.5410609875250643,0.12778763,-1.8275377099890835,0.13347279,-0.14582762,-0.053904843,-0.08795185,18.529806,1.5261822,5.458816084779686
2013561345031817344,345.63825143663587,0.33092746,59.50743114686456,0.3297079,0.3197941350794649,0.38699877,3.701282,-3.0321634106560187,0.39742467,-2.122610302715562,0.44467947,-0.07876768,-0.07633607,-0.0725278,20.059732,1.721695,2.8187868715092987
2013561379391572864,345.6517664173456,0.050999705,59.51289523903076,0.0490806,0.1678932195030678,0.060605813,3.1577284,-2.6253162200199016,0.06294701,-1.7546976552740658,0.06405989,-0.11276606,-0.005080584,-0.19187176,17.145716,1.35149,2.0232046249294506
2013561379391598336,345.66290685077234,0.05083153,59.5174984945531,0.050363272,0.3118423940807499,0.06106644,3.9144762,-3.4560613734049097,0.06116992,-1.8381413796096,0.06384855,-0.09388284,0.00017458889,-0.15204298,17.30636,1.2505646,1.43278961545087
2013561413751315968,345.6279173553391,0.07553434,59.51484949838125,0.07846393,0.2498936790280811,0.09391781,3.1770346,-2.9065199086562705,0.0944413,-1.2828447027185597,0.0990599,-0.05917384,0.042018007,-0.09161933,18.050915,1.3372555,3.066834525122952
2013561413751324416,345.63124512723,0.081265464,59.517794343051534,0.084159344,0.2381284711140136,0.1008072,3.481673,-3.069277734562732,0.1005947,-1.6436485448894902,0.10785925,-0.09055394,0.048968013,-0.11996942,18.186586,1.8340988,2.807741396659075
2013561413751332352,345.62574547978653,0.11687171,59.52130545548216,0.11601468,0.2664778458409054,0.14106727,2.5936127,-2.2494114857368035,0.1437982,-1.2911137516385731,0.1534109,-0.12051668,-0.025135325,-0.087814376,18.638756,1.5704174,3.0237302346344443
2013561452413545856,345.6386059756607,0.040612966,59.52262615779821,0.041492052,0.2452802102155248,0.049825933,3.7653012,-3.086006531061693,0.050277907,-2.157326222764116,0.05250492,-0.0478815,0.01613726,-0.19971307,16.225868,1.2531137,2.283060662235369
2013561486773300096,345.68150840566074,0.10040146,59.49631482337518,0.09356047,0.2746084771761684,0.11841882,3.028432,-2.7737109194067013,0.12125415,-1.2157006546455535,0.12582895,-0.09060436,-0.024392553,-0.14758144,18.424934,1.4453335,2.625452570612962
2013561521125194752,345.72483485313813,0.33460158,59.51401306758862,0.3270267,0.1276338686400267,0.40408134,4.214256,-3.698709613773553,0.3961626,-2.019776941184128,0.4370595,-0.08921669,0.013019284,-0.087305106,20.02731,1.822134,3.4659021621196087
2013561521133039104,345.7165123760614,0.04619906,59.50761450766712,0.04654652,0.1612269588236921,0.05750068,4.0568924,-3.5908245136765498,0.05803555,-1.8879504703784808,0.06329036,-0.11415895,-0.010651769,-0.18685587,17.118166,1.2455463,3.23344161761587
2013561551190254336,345.6914576971529,0.1302305,59.50874890129607,0.1266213,0.3610652505459275,0.15446268,3.1194613,-2.4561591742704243,0.15863536,-1.923101978866833,0.16768667,-0.106574275,-0.028199226,-0.10997861,18.839056,1.5747929,2.14146658550517
2013561619909804928,345.74702292239573,0.058720835,59.51986006535651,0.05494638,0.21629582404229,0.07059021,2.5694785,-2.190381973492618,0.07104298,-1.3432970238891715,0.0739851,-0.23440513,-0.06638212,-0.118473,17.43643,1.4673405,4.599061825113776
2013561624212252032,345.7569765170083,0.02769594,59.52681048344964,0.028629467,0.2668892493637785,0.03477306,3.131939,-2.7114540218238736,0.03512538,-1.5675006568943657,0.038423385,-0.08894913,-0.074145384,-0.104044214,16.13686,1.2636547,5.101872622161501
2013561658571988224,345.7640050502039,0.03170954,59.53507631233348,0.034542866,0.3442424781603052,0.04004288,3.950236,-3.3094128344649016,0.0419249,-2.1568848034034245,0.046898216,-0.09083982,-0.039631918,-0.29948342,16.410564,1.2639151,5.4746824139982335
2013561727291462656,345.77331725594047,0.011220913,59.54525307911994,0.012185282,0.3110771441246606,0.01392479,3.798835,-3.373134291435188,0.014701238,-1.7473161051988302,0.015807725,0.03946332,-0.049213313,-0.13801877,14.062088,1.2568245,6.0387018374679355
2013561757348717824,345.68756735488154,0.13540632,59.51934481041452,0.1410842,0.1335005839511389,0.16266231,3.0919073,-2.7585501989524657,0.16744055,-1.396528339185258,0.19151008,-0.063672714,-8.714964e-06,-0.09158464,18.976765,1.5991135,1.4831414437553314
2013561757348732544,345.6914872514275,0.01762416,59.52242992063625,0.018874286,0.180747211129725,0.021589069,3.2394235,-2.702581278315044,0.022299055,-1.7860343681268671,0.024307376,-0.06987915,-0.002261198,-0.20299935,15.237965,2.084073,1.5044378687471396
2013561796010933760,345.7022954654629,0.05871962,59.53358958055271,0.063911535,0.3139559622051239,0.07291169,4.1672177,-3.6823418523876295,0.074165784,-1.9509130634161005,0.08228752,-0.078291185,0.0012726099,-0.22025022,17.618475,1.6072273,1.798369388170904
2013561826069996672,345.66311997120545,0.053923894,59.5334842228034,0.055091254,0.3597488539687216,0.06632106,4.1450305,-3.5022752423389183,0.06620464,-2.2170578533997216,0.06981114,-0.051597472,0.053898882,-0.13357073,17.388884,1.4744148,0.6775257091316729
2013561826080558464,345.6834531309857,0.23606421,59.53452636652885,0.16245034,0.2040980327409171,0.23236099,2.6695251,-2.446763917393697,0.2921018,-1.0675723070063443,0.2144605,-0.24728207,-0.07167552,-0.12688354,19.01957,1.5722103,0.6952248631495997
2013561830362788096,345.67285393458405,0.29251364,59.539207977678494,0.29386798,0.321705693136778,0.3547812,2.4270804,-2.1758111287016386,0.35791168,-1.0754370704461524,0.3926865,-0.099790804,-0.04349449,-0.10362658,19.870354,1.921339,0.0
2013561830362792960,345.6688372274656,0.2081314,59.53351305995573,0.213209,0.2896217180979961,0.25599667,3.6677387,-3.1577057273620297,0.25734183,-1.865797889312006,0.2833585,-0.068384245,-0.06825082,-0.11643791,19.629475,1.8179684,0.4181359661647452
2013561830362795520,345.6798994552738,0.14137724,59.53553560401004,0.13296066,0.1314112956232239,0.16400084,3.7399914,-3.271362019758568,0.17498423,-1.81265730271288,0.17668805,-0.1019068,-0.07547213,-0.1297048,18.920963,1.5852337,0.47671006339485245
2013561860428005760,345.70616744023954,0.14034007,59.54078476971532,0.15301478,0.3670453364454364,0.17412165,3.154441,-2.907969651027732,0.17706583,-1.222379173278182,0.21331489,-0.08296337,0.0067478707,-0.24394666,18.960554,1.7179337,2.0010480643571817
2013561899090146944,345.75041001665267,0.03206921,59.55608468820056,0.03349613,0.1681754786863107,0.040129703,3.0406034,-2.7625296112529223,0.04033373,-1.270314879371332,0.04423911,-0.08487386,-0.06292645,-0.19454616,16.400694,2.2399864,4.762265133942447
2013561967801744256,345.7269635799243,0.12752172,59.55646702254956,0.13749099,0.327334864286384,0.16264068,2.3842156,-2.109933243420308,0.16084336,-1.110254884651881,0.1762085,-0.12058278,-0.025949782,-0.13680737,18.785631,1.68857,3.407729750926857
2013562204028737152,345.41485247742526,0.12480925,59.435148351103095,0.11330442,0.3336682098023806,0.14215377,2.6592448,-2.263132775994356,0.14778955,-1.3963570763048394,0.1431592,-0.14824331,0.020082619,0.0033417142,18.761497,2.0165577,16.691775459928422
2013562204028755840,345.42000073819764,0.10414923,59.44079354914432,0.09771574,0.2604254095628902,0.12103289,3.6429102,-3.1857361881956265,0.12274176,-1.7668840474987646,0.12141414,-0.20161529,0.046107132,-0.072974026,18.465773,1.7513313,16.279818770475334
2013562277046904960,345.4071089103027,0.010757978,59.45474615794052,0.010452099,0.2185760767144912,0.012704536,3.4471955,-3.128454405279414,0.013036106,-1.447732522469163,0.012430893,-0.104605936,0.117803805,-0.095124744,13.874133,1.1250772,16.730665884101704
2013562483198257920,345.4018452006744,0.38439408,59.45852125581175,0.3583609,0.3086291575424927,0.44559047,3.7437031,-3.25051617348164,0.442447,-1.8572718164003128,0.47815627,-0.12240799,-0.03523182,-0.11927876,20.243576,1.9477463,16.965903789284628
2013562483205330048,345.399040684984,0.051917106,59.45702148476104,0.04705136,0.2602611445274378,0.05895147,3.419287,-2.929937813969608,0.06085944,-1.7626648702062406,0.0580251,-0.12880751,0.065894455,-0.06305734,17.270456,1.4807949,17.15289873428315
2013562547629489920,345.39591445022813,0.17937478,59.46923068854401,0.16524957,0.2704602572187387,0.20869453,3.3696852,-2.7966461471082784,0.22599809,-1.8797734737301253,0.21764116,-0.25871357,0.12867874,-0.18350528,19.196709,2.4253597,17.13861944159346
2013562551924790144,345.40318933549304,0.012594591,59.48037517279297,0.0120842215,0.2115427844889757,0.014951218,4.3597865,-3.704494281802896,0.015738027,-2.298795335843676,0.014837562,-0.15440974,0.12585731,-0.08608833,14.209078,2.4044657,16.560466834030358
2013562581985920896,345.4491726784588,0.039145593,59.45417182759051,0.036419876,0.2340134539592259,0.045669902,3.694536,-3.1909204942465,0.048512552,-1.862155097657332,0.04539559,-0.13656326,0.06643435,-0.06546023,16.475048,1.386941,14.357995131242976
2013562581989476352,345.4382555051798,0.33506304,59.44401030418175,0.30705708,0.2327225235280466,0.37657204,3.2007353,-2.859430695682306,0.38150752,-1.4381802420964451,0.3994663,-0.06754829,-0.06337473,-0.022272615,20.06766,1.9774933,15.190670571941343
2013562616345664640,345.4633086913305,0.091854416,59.45572968215775,0.085982755,0.336688136946269,0.10478148,2.3184044,-2.046429078834713,0.11132897,-1.0895534833189924,0.10885168,-0.16148335,0.006831042,0.0027389638,18.24814,1.4514256,13.53366931972508
