source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,bp_rp
2013586706814845440,346.11281252253366,0.1354901,59.65437004746194,0.14953922,0.1524983531086967,0.17011695,2.390123,-2.150001911909071,0.18277839,-1.0441165882724277,0.19026423,-0.21922365,0.07468427,0.042264145,18.659554,1.9859219
2013586741181492352,346.13669723008945,0.11144752,59.67430472205671,0.116486855,0.186498025883547,0.13660708,3.7179263,-3.239444858532522,0.14461555,-1.8245474342608323,0.15196967,-0.13781454,0.136159,-0.12261381,18.658142,2.1402626
2013586771238851456,346.17338446894405,0.1845808,59.639804240087486,0.17662326,0.335660545394428,0.21441627,2.8628943,-2.407356829270719,0.22455724,-1.5494506764189009,0.21281937,-0.18123741,0.1180554,-0.09812803,19.375746,2.028036
2013586771238899840,346.17561464625214,0.29943317,59.648274559785406,0.2778969,0.3707336999233045,0.3483188,2.0312479,-1.376676467906858,0.3647652,-1.4935628227575029,0.34156418,-0.14160097,0.19536735,-0.089294255,19.940975,2.045538
2013586805598662784,346.1971641423129,0.10214427,59.651590237014055,0.107715435,0.3149126119776769,0.12627196,2.6057627,-2.468759819072368,0.13247174,-0.8338010535463962,0.13203607,-0.18474594,0.17883408,-0.15201029,18.509914,1.5231152
2013586805598697600,346.2145730097165,0.32857108,59.6560653265165,0.34562013,0.1418646345190749,0.40694866,2.9997466,-2.8248431883063136,0.40955812,-1.009326903239808,0.40370262,-0.16258615,0.04891936,-0.09955957,20.15136,1.4951057
2013586805608669440,346.19298952203707,0.39459646,59.655088786382834,0.40326256,0.1427789661467892,0.4877416,2.9115596,-2.530417234920534,0.4681692,-1.4401972402210002,0.4695314,-0.16880727,0.21348557,-0.13239194,20.326853,1.6703892
2013586839958448000,346.1849452366341,0.32698256,59.659194550285015,0.3203978,0.2872730748645681,0.37992594,3.8055646,-3.3048667656202726,0.43235335,-1.886843317377557,0.38675833,-0.1744367,0.08011954,-0.07736257,19.774246,2.5294647
2013586839958457216,346.18053564434257,0.07009787,59.660514454820856,0.0684685,0.1790582998251264,0.082683064,1.4943967,-1.28105721713681,0.09100346,-0.7694893819148707,0.085388236,-0.12571134,0.09430816,-0.09450644,17.853905,2.6547127
2013586844260727936,346.1601636082972,0.1133291,59.64970193350879,0.11248591,0.2572978482254729,0.13576962,3.9820786,-3.4537093913321533,0.14254794,-1.9821303863261568,0.13879672,-0.14509405,0.120718,-0.12561779,18.64848,1.8281517
